A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2023;7;MORONA SANTIAGO;PALORA;1;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;MORONA SANTIAGO;PALORA;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;LOJA;CALVAS;0;31/7/2023
2023;7;LOJA;CALVAS;0;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;14;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;3;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;1;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;PASTAZA;PASTAZA;0;31/7/2023
2023;7;SUCUMBIOS;GONZALO PIZARRO;1;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;0;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;SANTA ELENA;SANTA ELENA;0;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;COTOPAXI;LATACUNGA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;YANTZAZA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;LOJA;LOJA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;YANTZAZA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;CUYABENO;11;31/7/2023
2023;7;SUCUMBIOS;CUYABENO;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;CUYABENO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;1;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;LOJA;ZAPOTILLO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;PICHINCHA;QUITO;85;31/7/2023
2023;7;PICHINCHA;QUITO;85;31/7/2023
2023;7;PICHINCHA;QUITO;85;31/7/2023
2023;7;PICHINCHA;QUITO;50;31/7/2023
2023;7;PICHINCHA;QUITO;55;31/7/2023
2023;7;PICHINCHA;QUITO;40;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;PAQUISHA;3;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;EL ORO;MACHALA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;PICHINCHA;QUITO;4;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;AZUAY;CUENCA;1;31/7/2023
2023;7;SANTA ELENA;LA LIBERTAD;1;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;PAQUISHA;1;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;PICHINCHA;RUMI¥AHUI;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;2;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ESMERALDAS;ATACAMES;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ESMERALDAS;ESMERALDAS;1;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;4;31/7/2023
2023;7;NAPO;EL CHACO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;2;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;NAPO;TENA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;NAPO;TENA;0;31/7/2023
2023;7;COTOPAXI;LATACUNGA;0;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;1;31/7/2023
2023;7;IMBABURA;IBARRA;0;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;0;31/7/2023
2023;7;NAPO;TENA;1;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;0;31/7/2023
2023;7;NAPO;TENA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;IMBABURA;IBARRA;0;31/7/2023
2023;7;SUCUMBIOS;GONZALO PIZARRO;1;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;CA¥AR;AZOGUES;0;31/7/2023
2023;7;NAPO;TENA;9;31/7/2023
2023;7;IMBABURA;IBARRA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;1;31/7/2023
2023;7;MANABI;SUCRE;0;31/7/2023
2023;7;MANABI;SUCRE;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;MANABI;SUCRE;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;YANTZAZA;2;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;1;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;1;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;2;31/7/2023
2023;7;NAPO;TENA;1;31/7/2023
2023;7;NAPO;TENA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;GUAYAS;DURAN;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;3;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;0;31/7/2023
2023;7;PASTAZA;PASTAZA;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;IMBABURA;OTAVALO;1;31/7/2023
2023;7;MORONA SANTIAGO;MACAS;1;31/7/2023
2023;7;IMBABURA;OTAVALO;1;31/7/2023
2023;7;IMBABURA;OTAVALO;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;CHINCHIPE;1;31/7/2023
2023;7;SANTA ELENA;SALINAS;0;31/7/2023
2023;7;IMBABURA;OTAVALO;1;31/7/2023
2023;7;MORONA SANTIAGO;MACAS;2;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;IMBABURA;OTAVALO;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;1;31/7/2023
2023;7;PASTAZA;PASTAZA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;3;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;5;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;IMBABURA;OTAVALO;0;31/7/2023
2023;7;EL ORO;ZARUMA;41;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;MANABI;MANTA;7;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;NAPO;TENA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;SUCUMBIOS;1;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;MANABI;MANTA;2;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;MANABI;MANTA;2;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;1;31/7/2023
2023;7;EL ORO;MACHALA;0;31/7/2023
2023;7;PICHINCHA;QUITO;1;31/7/2023
2023;7;AZUAY;CAMILO PONCE ENRIQUEZ;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;AGUARICO;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;6;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/7/2023
2023;7;AZUAY;CAMILO PONCE ENRIQUEZ;1;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;5;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;35;31/7/2023
2023;7;SANTA ELENA;SALINAS;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;4;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PASTAZA;PASTAZA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;1;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;CUYABENO;1;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;MORONA SANTIAGO;TAISHA;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;YANTZAZA;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;8;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;15;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;CA¥AR;AZOGUES;0;31/7/2023
2023;7;EL ORO;MACHALA;1;31/7/2023
2023;7;CA¥AR;AZOGUES;0;31/7/2023
2023;7;CA¥AR;AZOGUES;0;31/7/2023
2023;7;CHIMBORAZO;RIOBAMBA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;CA¥AR;AZOGUES;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;CA¥AR;AZOGUES;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;ZAMORA;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;1;31/7/2023
2023;7;ZAMORA CHINCHIPE;EL PANGUI;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;LOJA;SARAGURO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;4;31/7/2023
2023;7;SUCUMBIOS;SHUSHUFINDI;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;1;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;1;31/7/2023
2023;7;MORONA SANTIAGO;GUALAQUIZA;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;YANTZAZA;0;31/7/2023
2023;7;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;1;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;LOJA;SARAGURO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;2;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;AZUAY;CUENCA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;3;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;GUAYAS;GUAYAQUIL;0;31/7/2023
2023;7;SUCUMBIOS;LAGO AGRIO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;EL ORO;MACHALA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;AGUARICO;1;31/7/2023
2023;7;MANABI;MANTA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;ZAMORA CHINCHIPE;YANTZAZA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;MORONA SANTIAGO;LOGRO¥O;1;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;TUNGURAHUA;AMBATO;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;ORELLANA;PUERTO FRANCISCO DE ORELLANA;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;ORELLANA;LA JOYA DE LOS SACHAS;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;PICHINCHA;QUITO;0;31/7/2023
2023;7;SUCUMBIOS;PUTUMAYO;0;31/7/2023
2023;7;PICHINCHA;MEJIA;0;31/7/2023
